Year,NOC,Sex,Total,Gold,Silver,Bronze,No medal
1932,FRA,M,3,3,0,0,0
1932,GER,M,3,1,1,1,0
1932,ITA,M,2,0,1,1,0
1932,TCH,M,2,1,1,0,0
1932,USA,M,2,0,0,2,0
1936,AUT,M,1,1,0,0,0
1936,CHN,M,0,0,0,0,0
1936,EGY,M,5,2,1,2,0
1936,EST,M,1,0,0,1,0
1936,FRA,M,1,1,0,0,0
1936,GBR,M,0,0,0,0,0
1936,GER,M,5,1,2,2,0
1936,HUN,M,0,0,0,0,0
1936,IND,M,0,0,0,0,0
1936,ITA,M,0,0,0,0,0
1936,LUX,M,0,0,0,0,0
1936,SUI,M,0,0,0,0,0
1936,SWE,M,0,0,0,0,0
1936,TCH,M,1,0,1,0,0
1936,USA,M,1,1,0,0,0
1948,ARG,M,0,0,0,0,0
1948,AUS,M,0,0,0,0,0
1948,AUT,M,0,0,0,0,0
1948,BEL,M,0,0,0,0,0
1948,CAN,M,0,0,0,0,0
1948,CUB,M,0,0,0,0,0
1948,DEN,M,0,0,0,0,0
1948,EGY,M,3,2,1,0,0
1948,FIN,M,0,0,0,0,0
1948,FRA,M,0,0,0,0,0
1948,GBR,M,2,0,1,1,0
1948,GUY,M,0,0,0,0,0
1948,HUN,M,0,0,0,0,0
1948,IND,M,0,0,0,0,0
1948,IRI,M,1,0,0,1,0
1948,ITA,M,0,0,0,0,0
1948,JAM,M,0,0,0,0,0
1948,KOR,M,1,0,0,1,0
1948,MEX,M,0,0,0,0,0
1948,MYA,M,0,0,0,0,0
1948,NED,M,1,0,0,1,0
1948,NZL,M,0,0,0,0,0
1948,PAK,M,0,0,0,0,0
1948,PER,M,0,0,0,0,0
1948,PHI,M,0,0,0,0,0
1948,RSA,M,0,0,0,0,0
1948,SUI,M,0,0,0,0,0
1948,SWE,M,1,0,0,1,0
1948,TTO,M,1,0,1,0,0
1948,USA,M,8,4,3,1,0
1952,ARG,M,1,0,0,1,0
1952,AUS,M,1,0,0,1,0
1952,AUT,M,0,0,0,0,0
1952,BEL,M,0,0,0,0,0
1952,BRA,M,0,0,0,0,0
1952,CAN,M,1,0,1,0,0
1952,CUB,M,0,0,0,0,0
1952,DEN,M,0,0,0,0,0
1952,EGY,M,0,0,0,0,0
1952,FIN,M,0,0,0,0,0
1952,FRA,M,0,0,0,0,0
1952,GBR,M,0,0,0,0,0
1952,GER,M,0,0,0,0,0
1952,GUY,M,0,0,0,0,0
1952,HUN,M,0,0,0,0,0
1952,INA,M,0,0,0,0,0
1952,IND,M,0,0,0,0,0
1952,IRI,M,2,0,1,1,0
1952,ITA,M,0,0,0,0,0
1952,JPN,M,0,0,0,0,0
1952,KOR,M,1,0,0,1,0
1952,LIB,M,0,0,0,0,0
1952,MEX,M,0,0,0,0,0
1952,MYA,M,0,0,0,0,0
1952,NED,M,0,0,0,0,0
1952,NOR,M,0,0,0,0,0
1952,NZL,M,0,0,0,0,0
1952,PAK,M,0,0,0,0,0
1952,PAN,M,0,0,0,0,0
1952,PHI,M,0,0,0,0,0
1952,POL,M,0,0,0,0,0
1952,PUR,M,0,0,0,0,0
1952,ROU,M,0,0,0,0,0
1952,RSA,M,0,0,0,0,0
1952,SGP,M,0,0,0,0,0
1952,SUI,M,0,0,0,0,0
1952,SWE,M,0,0,0,0,0
1952,TCH,M,0,0,0,0,0
1952,TTO,M,2,0,0,2,0
1952,URS,M,7,3,3,1,0
1952,USA,M,6,4,2,0,0
1956,ARG,M,1,0,1,0,0
1956,AUS,M,0,0,0,0,0
1956,AUT,M,0,0,0,0,0
1956,BEL,M,0,0,0,0,0
1956,BRA,M,0,0,0,0,0
1956,BUL,M,0,0,0,0,0
1956,CAN,M,0,0,0,0,0
1956,COL,M,0,0,0,0,0
1956,FIN,M,0,0,0,0,0
1956,FRA,M,1,0,0,1,0
1956,GBR,M,0,0,0,0,0
1956,GER,M,0,0,0,0,0
1956,GUY,M,0,0,0,0,0
1956,INA,M,0,0,0,0,0
1956,IND,M,0,0,0,0,0
1956,IRI,M,1,0,0,1,0
1956,ITA,M,2,0,0,2,0
1956,JPN,M,0,0,0,0,0
1956,KOR,M,1,0,0,1,0
1956,MAL,M,0,0,0,0,0
1956,MEX,M,0,0,0,0,0
1956,MYA,M,0,0,0,0,0
1956,NZL,M,0,0,0,0,0
1956,PAK,M,0,0,0,0,0
1956,PHI,M,0,0,0,0,0
1956,POL,M,1,0,0,1,0
1956,RSA,M,0,0,0,0,0
1956,SGP,M,0,0,0,0,0
1956,SWE,M,0,0,0,0,0
1956,TCH,M,0,0,0,0,0
1956,TPE,M,0,0,0,0,0
1956,TTO,M,0,0,0,0,0
1956,URS,M,7,3,4,0,0
1956,USA,M,7,4,2,1,0
1960,AHO,M,0,0,0,0,0
1960,AUS,M,0,0,0,0,0
1960,AUT,M,0,0,0,0,0
1960,BEL,M,0,0,0,0,0
1960,BRA,M,0,0,0,0,0
1960,BUL,M,0,0,0,0,0
1960,CAN,M,0,0,0,0,0
1960,COL,M,0,0,0,0,0
1960,CUB,M,0,0,0,0,0
1960,ESP,M,0,0,0,0,0
1960,FIN,M,0,0,0,0,0
1960,FRA,M,0,0,0,0,0
1960,GBR,M,1,0,0,1,0
1960,GER,M,0,0,0,0,0
1960,GRE,M,0,0,0,0,0
1960,HAI,M,0,0,0,0,0
1960,HUN,M,1,0,0,1,0
1960,INA,M,0,0,0,0,0
1960,IND,M,0,0,0,0,0
1960,IRI,M,1,0,0,1,0
1960,IRL,M,0,0,0,0,0
1960,IRQ,M,1,0,0,1,0
1960,ISR,M,0,0,0,0,0
1960,ITA,M,1,0,0,1,0
1960,JPN,M,1,0,1,0,0
1960,KOR,M,0,0,0,0,0
1960,LIB,M,0,0,0,0,0
1960,LUX,M,0,0,0,0,0
1960,MAL,M,0,0,0,0,0
1960,MAR,M,0,0,0,0,0
1960,MEX,M,0,0,0,0,0
1960,MYA,M,0,0,0,0,0
1960,NOR,M,0,0,0,0,0
1960,NZL,M,0,0,0,0,0
1960,PAK,M,0,0,0,0,0
1960,PAN,M,0,0,0,0,0
1960,PHI,M,0,0,0,0,0
1960,POL,M,2,1,0,1,0
1960,POR,M,0,0,0,0,0
1960,PUR,M,0,0,0,0,0
1960,ROU,M,0,0,0,0,0
1960,RSA,M,0,0,0,0,0
1960,SGP,M,1,0,1,0,0
1960,SUD,M,0,0,0,0,0
1960,SUI,M,0,0,0,0,0
1960,SWE,M,0,0,0,0,0
1960,TCH,M,0,0,0,0,0
1960,TPE,M,0,0,0,0,0
1960,UAR,M,0,0,0,0,0
1960,URS,M,6,5,1,0,0
1960,USA,M,6,1,4,1,0
1960,VEN,M,0,0,0,0,0
1960,WIF,M,0,0,0,0,0
1964,AHO,M,0,0,0,0,0
1964,ARG,M,0,0,0,0,0
1964,AUS,M,0,0,0,0,0
1964,AUT,M,0,0,0,0,0
1964,BEL,M,0,0,0,0,0
1964,BUL,M,0,0,0,0,0
1964,CAN,M,0,0,0,0,0
1964,CUB,M,0,0,0,0,0
1964,EGY,M,0,0,0,0,0
1964,FIN,M,0,0,0,0,0
1964,FRA,M,0,0,0,0,0
1964,GBR,M,1,0,1,0,0
1964,GER,M,0,0,0,0,0
1964,GUY,M,0,0,0,0,0
1964,HUN,M,3,0,2,1,0
1964,IND,M,0,0,0,0,0
1964,IRI,M,0,0,0,0,0
1964,IRQ,M,0,0,0,0,0
1964,ITA,M,0,0,0,0,0
1964,JPN,M,3,1,0,2,0
1964,KOR,M,0,0,0,0,0
1964,MAR,M,0,0,0,0,0
1964,MAS,M,0,0,0,0,0
1964,MEX,M,0,0,0,0,0
1964,MON,M,0,0,0,0,0
1964,MYA,M,0,0,0,0,0
1964,NZL,M,0,0,0,0,0
1964,PAK,M,0,0,0,0,0
1964,PAN,M,0,0,0,0,0
1964,PHI,M,0,0,0,0,0
1964,POL,M,4,1,0,3,0
1964,PUR,M,0,0,0,0,0
1964,ROU,M,0,0,0,0,0
1964,SUI,M,0,0,0,0,0
1964,SWE,M,0,0,0,0,0
1964,TCH,M,1,1,0,0,0
1964,THA,M,0,0,0,0,0
1964,TPE,M,0,0,0,0,0
1964,TTO,M,0,0,0,0,0
1964,TUR,M,0,0,0,0,0
1964,URS,M,7,4,3,0,0
1964,USA,M,2,0,1,1,0
1968,AHO,M,0,0,0,0,0
1968,ARG,M,0,0,0,0,0
1968,AUS,M,0,0,0,0,0
1968,AUT,M,0,0,0,0,0
1968,BAR,M,0,0,0,0,0
1968,BEL,M,1,0,1,0,0
1968,BIZ,M,0,0,0,0,0
1968,BRA,M,0,0,0,0,0
1968,BUL,M,0,0,0,0,0
1968,CAN,M,0,0,0,0,0
1968,CRC,M,0,0,0,0,0
1968,CUB,M,0,0,0,0,0
1968,DOM,M,0,0,0,0,0
1968,EGY,M,0,0,0,0,0
1968,ESA,M,0,0,0,0,0
1968,FIN,M,1,1,0,0,0
1968,FRA,M,0,0,0,0,0
1968,FRG,M,0,0,0,0,0
1968,GBR,M,0,0,0,0,0
1968,GDR,M,0,0,0,0,0
1968,GRE,M,0,0,0,0,0
1968,GUA,M,0,0,0,0,0
1968,GUY,M,0,0,0,0,0
1968,HUN,M,2,0,1,1,0
1968,INA,M,0,0,0,0,0
1968,IND,M,0,0,0,0,0
1968,IRI,M,2,1,1,0,0
1968,IRQ,M,0,0,0,0,0
1968,ISL,M,0,0,0,0,0
1968,ISV,M,0,0,0,0,0
1968,ITA,M,0,0,0,0,0
1968,JAM,M,0,0,0,0,0
1968,JPN,M,3,1,1,1,0
1968,KOR,M,0,0,0,0,0
1968,LIB,M,0,0,0,0,0
1968,MAS,M,0,0,0,0,0
1968,MEX,M,0,0,0,0,0
1968,NCA,M,0,0,0,0,0
1968,NED,M,0,0,0,0,0
1968,NOR,M,0,0,0,0,0
1968,NZL,M,0,0,0,0,0
1968,PAN,M,0,0,0,0,0
1968,PER,M,0,0,0,0,0
1968,PHI,M,0,0,0,0,0
1968,POL,M,5,1,0,4,0
1968,POR,M,0,0,0,0,0
1968,PUR,M,0,0,0,0,0
1968,SGP,M,0,0,0,0,0
1968,SWE,M,0,0,0,0,0
1968,TCH,M,0,0,0,0,0
1968,THA,M,0,0,0,0,0
1968,TPE,M,0,0,0,0,0
1968,TTO,M,0,0,0,0,0
1968,URS,M,6,3,3,0,0
1968,USA,M,1,0,0,1,0
1972,AHO,M,0,0,0,0,0
1972,ALB,M,0,0,0,0,0
1972,AUS,M,0,0,0,0,0
1972,AUT,M,0,0,0,0,0
1972,BAR,M,0,0,0,0,0
1972,BEL,M,0,0,0,0,0
1972,BRA,M,0,0,0,0,0
1972,BUL,M,6,3,3,0,0
1972,CAN,M,0,0,0,0,0
1972,COL,M,0,0,0,0,0
1972,CUB,M,0,0,0,0,0
1972,DEN,M,0,0,0,0,0
1972,DOM,M,0,0,0,0,0
1972,ESP,M,0,0,0,0,0
1972,FIN,M,0,0,0,0,0
1972,FRA,M,0,0,0,0,0
1972,FRG,M,1,0,1,0,0
1972,GBR,M,0,0,0,0,0
1972,GDR,M,2,0,0,2,0
1972,GRE,M,0,0,0,0,0
1972,HUN,M,5,1,1,3,0
1972,INA,M,0,0,0,0,0
1972,IND,M,0,0,0,0,0
1972,IRI,M,1,0,1,0,0
1972,IRL,M,0,0,0,0,0
1972,ISL,M,0,0,0,0,0
1972,ISR,M,0,0,0,0,0
1972,ITA,M,1,0,0,1,0
1972,JPN,M,0,0,0,0,0
1972,KOR,M,0,0,0,0,0
1972,LIB,M,1,0,1,0,0
1972,MEX,M,0,0,0,0,0
1972,MGL,M,0,0,0,0,0
1972,MYA,M,0,0,0,0,0
1972,NOR,M,1,1,0,0,0
1972,NZL,M,0,0,0,0,0
1972,PAK,M,0,0,0,0,0
1972,PAN,M,0,0,0,0,0
1972,PHI,M,0,0,0,0,0
1972,POL,M,3,1,1,1,0
1972,POR,M,0,0,0,0,0
1972,PRK,M,0,0,0,0,0
1972,PUR,M,0,0,0,0,0
1972,ROU,M,0,0,0,0,0
1972,SUD,M,0,0,0,0,0
1972,SUI,M,0,0,0,0,0
1972,SWE,M,1,0,0,1,0
1972,TCH,M,0,0,0,0,0
1972,THA,M,0,0,0,0,0
1972,TPE,M,0,0,0,0,0
1972,TUR,M,0,0,0,0,0
1972,URS,M,5,3,1,1,0
1972,USA,M,0,0,0,0,0
1972,YUG,M,0,0,0,0,0
1976,AUS,M,0,0,0,0,0
1976,AUT,M,0,0,0,0,0
1976,BEL,M,0,0,0,0,0
1976,BRA,M,0,0,0,0,0
1976,BUL,M,6,2,3,1,0
1976,CAN,M,0,0,0,0,0
1976,COL,M,0,0,0,0,0
1976,CUB,M,0,0,0,0,0
1976,DEN,M,0,0,0,0,0
1976,DOM,M,0,0,0,0,0
1976,EGY,M,0,0,0,0,0
1976,ESP,M,0,0,0,0,0
1976,FIN,M,0,0,0,0,0
1976,FRA,M,1,0,1,0,0
1976,FRG,M,0,0,0,0,0
1976,GBR,M,0,0,0,0,0
1976,GDR,M,3,0,1,2,0
1976,GRE,M,0,0,0,0,0
1976,GUA,M,0,0,0,0,0
1976,HUN,M,2,0,1,1,0
1976,INA,M,0,0,0,0,0
1976,IND,M,0,0,0,0,0
1976,IRI,M,1,0,0,1,0
1976,ISL,M,0,0,0,0,0
1976,ISR,M,0,0,0,0,0
1976,ITA,M,0,0,0,0,0
1976,JPN,M,2,0,0,2,0
1976,MEX,M,0,0,0,0,0
1976,NCA,M,0,0,0,0,0
1976,NOR,M,0,0,0,0,0
1976,NZL,M,0,0,0,0,0
1976,PAK,M,0,0,0,0,0
1976,PAN,M,0,0,0,0,0
1976,PHI,M,0,0,0,0,0
1976,POL,M,3,0,1,2,0
1976,PRK,M,0,0,0,0,0
1976,PUR,M,0,0,0,0,0
1976,ROU,M,0,0,0,0,0
1976,SGP,M,0,0,0,0,0
1976,SUI,M,0,0,0,0,0
1976,SWE,M,0,0,0,0,0
1976,TCH,M,0,0,0,0,0
1976,THA,M,0,0,0,0,0
1976,TUR,M,0,0,0,0,0
1976,URS,M,8,7,1,0,0
1976,USA,M,1,0,1,0,0
1980,ALG,M,0,0,0,0,0
1980,AUS,M,0,0,0,0,0
1980,AUT,M,0,0,0,0,0
1980,BEL,M,0,0,0,0,0
1980,BRA,M,0,0,0,0,0
1980,BUL,M,8,2,4,2,0
1980,CUB,M,2,1,0,1,0
1980,DEN,M,0,0,0,0,0
1980,DOM,M,0,0,0,0,0
1980,FIN,M,0,0,0,0,0
1980,FRA,M,0,0,0,0,0
1980,GBR,M,0,0,0,0,0
1980,GDR,M,3,0,2,1,0
1980,GRE,M,0,0,0,0,0
1980,GUA,M,0,0,0,0,0
1980,HUN,M,2,1,0,1,0
1980,IND,M,0,0,0,0,0
1980,IRQ,M,0,0,0,0,0
1980,ISL,M,0,0,0,0,0
1980,ITA,M,0,0,0,0,0
1980,LBA,M,0,0,0,0,0
1980,LIB,M,0,0,0,0,0
1980,MEX,M,0,0,0,0,0
1980,MGL,M,0,0,0,0,0
1980,MYA,M,0,0,0,0,0
1980,NEP,M,0,0,0,0,0
1980,NGR,M,0,0,0,0,0
1980,POL,M,3,0,0,3,0
1980,POR,M,0,0,0,0,0
1980,PRK,M,2,0,1,1,0
1980,ROU,M,0,0,0,0,0
1980,SMR,M,0,0,0,0,0
1980,SWE,M,0,0,0,0,0
1980,SYR,M,0,0,0,0,0
1980,TCH,M,2,1,0,1,0
1980,URS,M,8,5,3,0,0
1980,VEN,M,0,0,0,0,0
1980,YUG,M,0,0,0,0,0
1980,ZIM,M,0,0,0,0,0
1984,ALG,M,0,0,0,0,0
1984,AUS,M,2,1,1,0,0
1984,AUT,M,0,0,0,0,0
1984,CAN,M,1,0,1,0,0
1984,CHN,M,6,4,2,0,0
1984,COL,M,0,0,0,0,0
1984,DEN,M,0,0,0,0,0
1984,ECU,M,0,0,0,0,0
1984,EGY,M,0,0,0,0,0
1984,ESP,M,0,0,0,0,0
1984,FIN,M,2,0,0,2,0
1984,FRA,M,0,0,0,0,0
1984,FRG,M,3,2,0,1,0
1984,GBR,M,1,0,0,1,0
1984,GRE,M,0,0,0,0,0
1984,GUA,M,0,0,0,0,0
1984,INA,M,0,0,0,0,0
1984,IND,M,0,0,0,0,0
1984,IRQ,M,0,0,0,0,0
1984,ISR,M,0,0,0,0,0
1984,ITA,M,1,1,0,0,0
1984,JAM,M,0,0,0,0,0
1984,JPN,M,3,0,0,3,0
1984,KEN,M,0,0,0,0,0
1984,KOR,M,0,0,0,0,0
1984,LIB,M,0,0,0,0,0
1984,MEX,M,0,0,0,0,0
1984,NCA,M,0,0,0,0,0
1984,NEP,M,0,0,0,0,0
1984,NGR,M,0,0,0,0,0
1984,NZL,M,0,0,0,0,0
1984,PAN,M,0,0,0,0,0
1984,PER,M,0,0,0,0,0
1984,POR,M,0,0,0,0,0
1984,PUR,M,0,0,0,0,0
1984,ROU,M,8,2,5,1,0
1984,SAM,M,0,0,0,0,0
1984,SOL,M,0,0,0,0,0
1984,SRI,M,0,0,0,0,0
1984,SUI,M,0,0,0,0,0
1984,SWE,M,0,0,0,0,0
1984,SWZ,M,0,0,0,0,0
1984,SYR,M,0,0,0,0,0
1984,TPE,M,1,0,0,1,0
1984,TUN,M,0,0,0,0,0
1984,TUR,M,0,0,0,0,0
1984,UGA,M,0,0,0,0,0
1984,USA,M,2,0,1,1,0
1988,ALG,M,0,0,0,0,0
1988,ASA,M,0,0,0,0,0
1988,AUS,M,0,0,0,0,0
1988,AUT,M,0,0,0,0,0
1988,BOL,M,0,0,0,0,0
1988,BRA,M,0,0,0,0,0
1988,BUL,M,4,2,1,1,0
1988,CAN,M,0,0,0,0,0
1988,CHN,M,5,0,1,4,0
1988,CMR,M,0,0,0,0,0
1988,COK,M,0,0,0,0,0
1988,COL,M,0,0,0,0,0
1988,CRC,M,0,0,0,0,0
1988,DEN,M,0,0,0,0,0
1988,DOM,M,0,0,0,0,0
1988,ECU,M,0,0,0,0,0
1988,EGY,M,0,0,0,0,0
1988,ESP,M,0,0,0,0,0
1988,FIN,M,0,0,0,0,0
1988,FRA,M,0,0,0,0,0
1988,FRG,M,3,0,1,2,0
1988,GBR,M,0,0,0,0,0
1988,GDR,M,3,1,1,1,0
1988,GRE,M,0,0,0,0,0
1988,GUM,M,0,0,0,0,0
1988,HUN,M,2,0,2,0,0
1988,INA,M,0,0,0,0,0
1988,IND,M,0,0,0,0,0
1988,ITA,M,0,0,0,0,0
1988,JAM,M,0,0,0,0,0
1988,JPN,M,0,0,0,0,0
1988,KEN,M,0,0,0,0,0
1988,KOR,M,2,0,1,1,0
1988,LBA,M,0,0,0,0,0
1988,LIB,M,0,0,0,0,0
1988,MRI,M,0,0,0,0,0
1988,NEP,M,0,0,0,0,0
1988,NGR,M,0,0,0,0,0
1988,NZL,M,0,0,0,0,0
1988,PAN,M,0,0,0,0,0
1988,PER,M,0,0,0,0,0
1988,PHI,M,0,0,0,0,0
1988,PNG,M,0,0,0,0,0
1988,POL,M,1,0,0,1,0
1988,POR,M,0,0,0,0,0
1988,PUR,M,0,0,0,0,0
1988,ROU,M,1,0,1,0,0
1988,SAM,M,0,0,0,0,0
1988,SLE,M,0,0,0,0,0
1988,SMR,M,0,0,0,0,0
1988,SOL,M,0,0,0,0,0
1988,SWE,M,0,0,0,0,0
1988,SWZ,M,0,0,0,0,0
1988,SYR,M,0,0,0,0,0
1988,TCH,M,0,0,0,0,0
1988,TPE,M,0,0,0,0,0
1988,TUR,M,1,1,0,0,0
1988,UGA,M,0,0,0,0,0
1988,URS,M,8,6,2,0,0
1988,URU,M,0,0,0,0,0
1988,USA,M,0,0,0,0,0
1988,VEN,M,0,0,0,0,0
1992,ALB,M,0,0,0,0,0
1992,ALG,M,0,0,0,0,0
1992,ARG,M,0,0,0,0,0
1992,ASA,M,0,0,0,0,0
1992,AUS,M,0,0,0,0,0
1992,BIH,M,0,0,0,0,0
1992,BOL,M,0,0,0,0,0
1992,BRA,M,0,0,0,0,0
1992,BUL,M,4,1,2,1,0
1992,CAN,M,0,0,0,0,0
1992,CHN,M,4,0,2,2,0
1992,CMR,M,0,0,0,0,0
1992,COK,M,0,0,0,0,0
1992,COL,M,0,0,0,0,0
1992,CUB,M,1,0,1,0,0
1992,DEN,M,0,0,0,0,0
1992,DOM,M,0,0,0,0,0
1992,EGY,M,0,0,0,0,0
1992,ESP,M,0,0,0,0,0
1992,EUN,M,9,5,4,0,0
1992,FIN,M,0,0,0,0,0
1992,FRA,M,0,0,0,0,0
1992,GBR,M,0,0,0,0,0
1992,GER,M,3,1,0,2,0
1992,GRE,M,1,1,0,0,0
1992,GUA,M,0,0,0,0,0
1992,GUM,M,0,0,0,0,0
1992,HON,M,0,0,0,0,0
1992,HUN,M,0,0,0,0,0
1992,INA,M,0,0,0,0,0
1992,IND,M,0,0,0,0,0
1992,IRI,M,0,0,0,0,0
1992,IRQ,M,0,0,0,0,0
1992,ISR,M,0,0,0,0,0
1992,ITA,M,0,0,0,0,0
1992,JPN,M,0,0,0,0,0
1992,KEN,M,0,0,0,0,0
1992,KOR,M,1,1,0,0,0
1992,KUW,M,0,0,0,0,0
1992,LAT,M,0,0,0,0,0
1992,LBA,M,0,0,0,0,0
1992,LIB,M,0,0,0,0,0
1992,MAD,M,0,0,0,0,0
1992,MAR,M,0,0,0,0,0
1992,MGL,M,0,0,0,0,0
1992,NCA,M,0,0,0,0,0
1992,NGR,M,0,0,0,0,0
1992,PAN,M,0,0,0,0,0
1992,PER,M,0,0,0,0,0
1992,PNG,M,0,0,0,0,0
1992,POL,M,3,0,1,2,0
1992,PRK,M,1,0,0,1,0
1992,PUR,M,0,0,0,0,0
1992,ROU,M,1,0,0,1,0
1992,RSA,M,0,0,0,0,0
1992,SAM,M,0,0,0,0,0
1992,SOL,M,0,0,0,0,0
1992,SRI,M,0,0,0,0,0
1992,SUD,M,0,0,0,0,0
1992,SWE,M,0,0,0,0,0
1992,TCH,M,0,0,0,0,0
1992,TGA,M,0,0,0,0,0
1992,THA,M,0,0,0,0,0
1992,TPE,M,0,0,0,0,0
1992,TUN,M,0,0,0,0,0
1992,TUR,M,1,1,0,0,0
1992,URU,M,0,0,0,0,0
1992,USA,M,0,0,0,0,0
1992,VEN,M,0,0,0,0,0
1996,ALB,M,0,0,0,0,0
1996,ALG,M,0,0,0,0,0
1996,ARG,M,0,0,0,0,0
1996,ARM,M,0,0,0,0,0
1996,ARU,M,0,0,0,0,0
1996,ASA,M,0,0,0,0,0
1996,AUS,M,1,0,0,1,0
1996,AZE,M,0,0,0,0,0
1996,BLR,M,0,0,0,0,0
1996,BRA,M,0,0,0,0,0
1996,BUL,M,3,0,1,2,0
1996,CAN,M,0,0,0,0,0
1996,CHI,M,0,0,0,0,0
1996,CHN,M,4,2,1,1,0
1996,CMR,M,0,0,0,0,0
1996,COK,M,0,0,0,0,0
1996,COL,M,0,0,0,0,0
1996,CUB,M,1,1,0,0,0
1996,CZE,M,0,0,0,0,0
1996,DOM,M,0,0,0,0,0
1996,EGY,M,0,0,0,0,0
1996,ESA,M,0,0,0,0,0
1996,ESP,M,0,0,0,0,0
1996,FIJ,M,0,0,0,0,0
1996,FIN,M,0,0,0,0,0
1996,FRA,M,0,0,0,0,0
1996,GBR,M,0,0,0,0,0
1996,GEO,M,0,0,0,0,0
1996,GER,M,3,0,2,1,0
1996,GRE,M,5,2,3,0,0
1996,GUA,M,0,0,0,0,0
1996,HUN,M,1,0,0,1,0
1996,INA,M,0,0,0,0,0
1996,IND,M,0,0,0,0,0
1996,IRQ,M,0,0,0,0,0
1996,ISR,M,0,0,0,0,0
1996,ITA,M,0,0,0,0,0
1996,JPN,M,0,0,0,0,0
1996,KAZ,M,1,0,1,0,0
1996,KEN,M,0,0,0,0,0
1996,KOR,M,0,0,0,0,0
1996,KSA,M,0,0,0,0,0
1996,KUW,M,0,0,0,0,0
1996,LAT,M,0,0,0,0,0
1996,LTU,M,0,0,0,0,0
1996,MAR,M,0,0,0,0,0
1996,MDA,M,0,0,0,0,0
1996,MRI,M,0,0,0,0,0
1996,NEP,M,0,0,0,0,0
1996,NGR,M,0,0,0,0,0
1996,NOR,M,0,0,0,0,0
1996,NRU,M,0,0,0,0,0
1996,PAN,M,0,0,0,0,0
1996,PNG,M,0,0,0,0,0
1996,POL,M,1,0,0,1,0
1996,POR,M,0,0,0,0,0
1996,PRK,M,2,0,1,1,0
1996,PUR,M,0,0,0,0,0
1996,ROU,M,1,0,0,1,0
1996,RUS,M,3,2,1,0,0
1996,SAM,M,0,0,0,0,0
1996,SCG,M,0,0,0,0,0
1996,SEY,M,0,0,0,0,0
1996,SOL,M,0,0,0,0,0
1996,SVK,M,0,0,0,0,0
1996,SWE,M,0,0,0,0,0
1996,SYR,M,0,0,0,0,0
1996,TGA,M,0,0,0,0,0
1996,THA,M,0,0,0,0,0
1996,TPE,M,0,0,0,0,0
1996,TUR,M,2,2,0,0,0
1996,UGA,M,0,0,0,0,0
1996,UKR,M,2,1,0,1,0
1996,URU,M,0,0,0,0,0
1996,USA,M,0,0,0,0,0
1996,UZB,M,0,0,0,0,0
1996,VEN,M,0,0,0,0,0
2000,ALB,M,0,0,0,0,0
2000,ALG,F,0,0,0,0,0
2000,ARG,F,0,0,0,0,0
2000,ARG,M,0,0,0,0,0
2000,ARM,M,1,0,0,1,0
2000,ASA,M,0,0,0,0,0
2000,AUS,F,0,0,0,0,0
2000,AUS,M,0,0,0,0,0
2000,AZE,F,0,0,0,0,0
2000,AZE,M,0,0,0,0,0
2000,BEL,F,0,0,0,0,0
2000,BEL,M,0,0,0,0,0
2000,BLR,F,0,0,0,0,0
2000,BLR,M,2,0,0,2,0
2000,BRA,F,0,0,0,0,0
2000,BUL,F,0,0,0,0,0
2000,BUL,M,3,1,2,0,0
2000,CAN,F,0,0,0,0,0
2000,CAN,M,0,0,0,0,0
2000,CHN,F,4,4,0,0,0
2000,CHN,M,3,1,1,1,0
2000,COL,F,1,1,0,0,0
2000,COL,M,0,0,0,0,0
2000,CRO,M,1,1,0,0,0
2000,CUB,M,0,0,0,0,0
2000,CZE,M,0,0,0,0,0
2000,DOM,F,0,0,0,0,0
2000,DOM,M,0,0,0,0,0
2000,ECU,M,0,0,0,0,0
2000,EGY,F,0,0,0,0,0
2000,EGY,M,0,0,0,0,0
2000,ESA,F,0,0,0,0,0
2000,ESP,F,0,0,0,0,0
2000,ESP,M,0,0,0,0,0
2000,FIJ,F,0,0,0,0,0
2000,FIN,F,0,0,0,0,0
2000,FRA,F,0,0,0,0,0
2000,FRA,M,0,0,0,0,0
2000,FSM,M,0,0,0,0,0
2000,GBR,M,0,0,0,0,0
2000,GEO,M,1,0,0,1,0
2000,GER,F,0,0,0,0,0
2000,GER,M,2,0,2,0,0
2000,GRE,F,1,0,0,1,0
2000,GRE,M,4,2,2,0,0
2000,GUA,M,0,0,0,0,0
2000,GUM,F,0,0,0,0,0
2000,HUN,F,1,0,1,0,0
2000,HUN,M,0,0,0,0,0
2000,INA,F,3,0,1,2,0
2000,IND,F,1,0,0,1,0
2000,IND,M,0,0,0,0,0
2000,IOA,M,0,0,0,0,0
2000,IRI,M,2,2,0,0,0
2000,ITA,F,0,0,0,0,0
2000,ITA,M,0,0,0,0,0
2000,JPN,F,0,0,0,0,0
2000,JPN,M,0,0,0,0,0
2000,KAZ,F,0,0,0,0,0
2000,KAZ,M,0,0,0,0,0
2000,KGZ,M,0,0,0,0,0
2000,KOR,F,0,0,0,0,0
2000,KOR,M,0,0,0,0,0
2000,LAT,M,0,0,0,0,0
2000,LIB,M,0,0,0,0,0
2000,LTU,M,0,0,0,0,0
2000,MDA,M,0,0,0,0,0
2000,MEX,F,1,1,0,0,0
2000,MRI,M,0,0,0,0,0
2000,MYA,F,0,0,0,0,0
