,Year,NOC,Num_Athletes,Female_Ratio,Num_Sports,Num_Events,Rank,Gold,Silver,Bronze,Total,Total_Events,Total_Discipline,Total_Sports,Is_Host
2731,2016,Philippines,13,0.5384615384615384,8,13,69.0,0.0,1.0,0.0,1.0,306,42,28,0
2732,2016,Poland,234,0.5674740484429066,24,144,33.0,2.0,3.0,6.0,11.0,306,42,28,0
2733,2016,Portugal,90,0.6792452830188679,17,61,78.0,0.0,0.0,1.0,1.0,306,42,28,0
2734,2016,Puerto Rico,40,0.3170731707317073,15,27,54.0,1.0,0.0,0.0,1.0,306,42,28,0
2735,2016,Qatar,37,0.9523809523809523,10,20,69.0,0.0,1.0,0.0,1.0,306,42,28,0
2736,2016,ROT,10,0.5833333333333334,3,12,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2737,2016,Romania,95,0.38016528925619836,15,62,47.0,1.0,1.0,2.0,4.0,306,42,28,0
2738,2016,Russia,284,0.5,29,181,4.0,19.0,17.0,20.0,56.0,306,42,28,0
2739,2016,Rwanda,7,0.5714285714285714,3,7,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2740,2016,SOM,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2741,2016,SSD,3,0.6666666666666666,1,3,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2742,2016,Saint Kitts and Nevis,6,0.8888888888888888,1,4,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2743,2016,Saint Lucia,5,0.4,3,4,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2744,2016,Saint Vincent and the Grenadines,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2745,2016,Samoa,8,0.5555555555555556,5,9,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2746,2016,San Marino,4,0.5,2,3,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2747,2016,Sao Tome and Principe,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2748,2016,Saudi Arabia,10,0.7272727272727273,5,10,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2749,2016,Senegal,22,0.2727272727272727,8,11,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2750,2016,Serbia,103,0.5511811023622047,14,56,32.0,2.0,4.0,2.0,8.0,306,42,28,0
2751,2016,Seychelles,10,0.8,6,10,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2752,2016,Sierra Leone,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2753,2016,Singapore,24,0.375,7,24,54.0,1.0,0.0,0.0,1.0,306,42,28,0
2754,2016,Slovakia,51,0.6190476190476191,12,49,37.0,2.0,2.0,0.0,4.0,306,42,28,0
2755,2016,Slovenia,63,0.5857142857142857,12,45,45.0,1.0,2.0,1.0,4.0,306,42,28,0
2756,2016,Solomon Islands,3,0.3333333333333333,2,3,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2757,2016,South Africa,135,0.7032258064516129,15,70,29.0,2.0,6.0,2.0,10.0,306,42,28,0
2758,2016,South Korea,207,0.5513307984790875,26,117,8.0,9.0,3.0,9.0,21.0,306,42,28,0
2759,2016,Spain,306,0.5261707988980716,28,146,14.0,7.0,4.0,6.0,17.0,306,42,28,0
2760,2016,Sri Lanka,9,0.8,6,10,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2761,2016,Sudan,6,0.6666666666666666,3,6,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2762,2016,Suriname,6,0.6666666666666666,4,6,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2763,2016,Sweden,150,0.3978494623655914,22,79,28.0,2.0,6.0,3.0,11.0,306,42,28,0
2764,2016,Switzerland,102,0.5986842105263158,17,80,23.0,3.0,2.0,2.0,7.0,306,42,28,0
2765,2016,Syria,7,0.5714285714285714,5,7,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2766,2016,Tajikistan,7,0.7142857142857143,4,7,54.0,1.0,0.0,0.0,1.0,306,42,28,0
2767,2016,Tanzania,7,0.7142857142857143,3,5,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2768,2016,Thailand,54,0.4827586206896552,15,45,35.0,2.0,2.0,2.0,6.0,306,42,28,0
2769,2016,Timor-Leste,3,0.3333333333333333,2,3,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2770,2016,Togo,5,0.4,3,5,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2771,2016,Tonga,7,0.5714285714285714,4,7,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2772,2016,Trinidad and Tobago,28,0.5813953488372093,8,24,78.0,0.0,0.0,1.0,1.0,306,42,28,0
2773,2016,Tunisia,61,0.676923076923077,17,47,75.0,0.0,0.0,3.0,3.0,306,42,28,0
2774,2016,Turkey,100,0.5462184873949579,21,88,41.0,1.0,3.0,4.0,8.0,306,42,28,0
2775,2016,Turkmenistan,9,0.4444444444444444,5,9,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2776,2016,Tuvalu,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2777,2016,Uganda,21,0.6521739130434783,3,14,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2778,2016,Ukraine,204,0.46691176470588236,24,142,31.0,2.0,5.0,4.0,11.0,306,42,28,0
2779,2016,United Arab Emirates,12,0.75,6,11,78.0,0.0,0.0,1.0,1.0,306,42,28,0
2780,2016,United States,555,0.48678720445062584,33,245,1.0,46.0,37.0,38.0,121.0,306,42,28,0
2781,2016,Uruguay,17,0.7058823529411765,8,14,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2782,2016,Uzbekistan,70,0.6625,15,69,21.0,4.0,2.0,7.0,13.0,306,42,28,0
2783,2016,Vanuatu,4,1.0,4,4,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2784,2016,Venezuela,85,0.7238095238095238,20,77,62.0,0.0,2.0,1.0,3.0,306,42,28,0
2785,2016,Vietnam,22,0.42857142857142855,10,24,48.0,1.0,1.0,0.0,2.0,306,42,28,0
2786,2016,Virgin Islands,7,0.7142857142857143,4,7,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2787,2016,Yemen,3,0.6666666666666666,3,3,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2788,2016,Zambia,7,0.7142857142857143,4,7,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2789,2016,Zimbabwe,30,0.2903225806451613,7,13,0.0,0.0,0.0,0.0,0.0,306,42,28,0
2790,2020,Afghanistan,5,0.8,4,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2791,2020,Albania,9,0.6,6,10,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2792,2020,Algeria,41,0.6666666666666666,15,43,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2793,2020,American Samoa,6,0.8333333333333334,4,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2794,2020,Andorra,2,0.3333333333333333,2,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2795,2020,Angola,20,0.2,5,6,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2796,2020,Antigua and Barbuda,6,0.5,4,6,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2797,2020,Argentina,189,0.6778846153846154,31,61,72.0,0.0,1.0,2.0,3.0,339,50,33,0
2798,2020,Armenia,17,0.8421052631578947,8,19,69.0,0.0,2.0,2.0,4.0,339,50,33,0
2799,2020,Aruba,3,0.75,2,4,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2800,2020,Australia,489,0.46394984326018807,41,193,6.0,17.0,7.0,22.0,46.0,339,50,33,0
2801,2020,Austria,76,0.46601941747572817,24,70,53.0,1.0,1.0,5.0,7.0,339,50,33,0
2802,2020,Azerbaijan,44,0.6363636363636364,14,51,67.0,0.0,3.0,4.0,7.0,339,50,33,0
2803,2020,Bahamas,16,0.3181818181818182,2,12,42.0,2.0,0.0,0.0,2.0,339,50,33,0
2804,2020,Bahrain,32,0.7878787878787878,5,14,77.0,0.0,1.0,0.0,1.0,339,50,33,0
2805,2020,Bangladesh,6,0.625,4,7,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2806,2020,Barbados,8,0.5555555555555556,2,9,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2807,2020,Belarus,103,0.40875912408759124,20,89,45.0,1.0,3.0,3.0,7.0,339,50,33,0
2808,2020,Belgium,130,0.4756756756756757,25,77,29.0,3.0,1.0,3.0,7.0,339,50,33,0
2809,2020,Belize,3,0.75,2,4,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2810,2020,Benin,7,0.5714285714285714,4,7,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2811,2020,Bermuda,2,0.5,2,2,63.0,1.0,0.0,0.0,1.0,339,50,33,0
2812,2020,Bhutan,4,0.5,4,4,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2813,2020,Bolivia,5,0.6,3,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2814,2020,Bosnia and Herzegovina,7,0.625,5,8,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2815,2020,Botswana,14,0.6875,4,9,86.0,0.0,0.0,1.0,1.0,339,50,33,0
2816,2020,Brazil,319,0.5721153846153846,33,142,12.0,7.0,6.0,8.0,21.0,339,50,33,0
2817,2020,British Virgin Islands,3,0.3333333333333333,2,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2818,2020,Brunei,2,1.0,2,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2819,2020,Bulgaria,42,0.42857142857142855,13,45,30.0,3.0,1.0,2.0,6.0,339,50,33,0
2820,2020,Burkina Faso,7,0.625,5,8,86.0,0.0,0.0,1.0,1.0,339,50,33,0
2821,2020,Burundi,6,0.42857142857142855,3,7,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2822,2020,Cambodia,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2823,2020,Cameroon,12,0.4166666666666667,7,12,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2824,2020,Canada,386,0.381139489194499,40,182,11.0,7.0,7.0,10.0,24.0,339,50,33,0
2825,2020,Cape Verde,6,0.5,5,6,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2826,2020,Cayman Islands,5,0.2222222222222222,3,9,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2827,2020,Central African Republic,2,0.5,2,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2828,2020,Chad,3,0.3333333333333333,3,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2829,2020,Chile,57,0.31746031746031744,25,34,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2830,2020,China,417,0.3588850174216028,41,210,2.0,38.0,32.0,19.0,89.0,339,50,33,0
2831,2020,Chinese Taipei,68,0.6068376068376068,18,61,34.0,2.0,4.0,6.0,12.0,339,50,33,0
2832,2020,Colombia,69,0.6883116883116883,20,56,66.0,0.0,4.0,1.0,5.0,339,50,33,0
2833,2020,Comoros,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2834,2020,Congo,10,0.4,5,10,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2835,2020,Cook Islands,6,0.5555555555555556,4,9,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2836,2020,Costa Rica,14,0.3333333333333333,8,17,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2837,2020,Croatia,60,0.6621621621621622,17,47,26.0,3.0,3.0,2.0,8.0,339,50,33,0
2838,2020,Cuba,69,0.47560975609756095,15,64,14.0,7.0,3.0,5.0,15.0,339,50,33,0
2839,2020,Cyprus,15,0.6956521739130435,6,22,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2840,2020,Czech Republic,115,0.6225165562913907,26,89,18.0,4.0,4.0,3.0,11.0,339,50,33,0
2841,2020,Denmark,108,0.4782608695652174,19,63,25.0,3.0,4.0,4.0,11.0,339,50,33,0
2842,2020,Djibouti,4,0.8,3,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2843,2020,Dominica,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2844,2020,Dominican Republic,66,0.6231884057971014,11,31,68.0,0.0,3.0,2.0,5.0,339,50,33,0
2845,2020,Ecuador,47,0.34615384615384615,17,35,38.0,2.0,1.0,0.0,3.0,339,50,33,0
2846,2020,Egypt,140,0.6205128205128205,27,94,54.0,1.0,1.0,4.0,6.0,339,50,33,0
2847,2020,El Salvador,5,0.5714285714285714,4,7,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2848,2020,Equatorial Guinea,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2849,2020,Eritrea,13,0.6428571428571429,3,10,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2850,2020,Estonia,33,0.5714285714285714,15,28,59.0,1.0,0.0,1.0,2.0,339,50,33,0
2851,2020,Eswatini,4,0.75,3,4,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2852,2020,Ethiopia,37,0.47368421052631576,4,15,56.0,1.0,1.0,2.0,4.0,339,50,33,0
2853,2020,Fiji,32,0.5,6,8,59.0,1.0,0.0,1.0,2.0,339,50,33,0
2854,2020,Finland,45,0.4897959183673469,11,37,85.0,0.0,0.0,2.0,2.0,339,50,33,0
2855,2020,France,396,0.5408921933085502,41,194,8.0,10.0,12.0,11.0,33.0,339,50,33,0
2856,2020,Gabon,5,0.6,4,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2857,2020,Gambia,4,0.6,3,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2858,2020,Georgia,35,0.8055555555555556,11,35,33.0,2.0,5.0,1.0,8.0,339,50,33,0
2859,2020,Germany,415,0.5711892797319933,37,206,9.0,10.0,11.0,16.0,37.0,339,50,33,0
2860,2020,Ghana,14,0.875,5,11,86.0,0.0,0.0,1.0,1.0,339,50,33,0
2861,2020,Great Britain,392,0.4927007299270073,35,197,4.0,22.0,20.0,22.0,64.0,339,50,33,0
2862,2020,Greece,82,0.58,20,58,36.0,2.0,1.0,1.0,4.0,339,50,33,0
2863,2020,Grenada,6,0.6666666666666666,2,6,86.0,0.0,0.0,1.0,1.0,339,50,33,0
2864,2020,Guam,5,0.4,4,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2865,2020,Guatemala,24,0.5833333333333334,10,17,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2866,2020,Guinea,5,0.4,4,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2867,2020,Guinea-Bissau,4,0.75,3,4,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2868,2020,Guyana,7,0.42857142857142855,4,7,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2869,2020,Haiti,6,0.3333333333333333,5,6,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2870,2020,Honduras,27,0.8928571428571429,5,7,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2871,2020,Hong Kong,44,0.36923076923076925,15,35,49.0,1.0,2.0,3.0,6.0,339,50,33,0
2872,2020,Hungary,171,0.46835443037974683,25,110,15.0,6.0,7.0,7.0,20.0,339,50,33,0
2873,2020,Iceland,4,0.6,3,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2874,2020,India,126,0.5496688741721855,18,72,48.0,1.0,2.0,4.0,7.0,339,50,33,0
2875,2020,Indonesia,28,0.6,8,23,55.0,1.0,1.0,3.0,5.0,339,50,33,0
2876,2020,Iran,65,0.8157894736842105,17,44,27.0,3.0,2.0,2.0,7.0,339,50,33,0
2877,2020,Iraq,3,0.6666666666666666,3,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2878,2020,Ireland,125,0.5266666666666666,20,76,39.0,2.0,0.0,2.0,4.0,339,50,33,0
2879,2020,Israel,90,0.5703125,19,68,39.0,2.0,0.0,2.0,4.0,339,50,33,0
2880,2020,Italy,377,0.5,39,198,10.0,10.0,10.0,20.0,40.0,339,50,33,0
2881,2020,Ivory Coast,31,0.78125,6,11,86.0,0.0,0.0,1.0,1.0,339,50,33,0
2882,2020,Jamaica,61,0.47126436781609193,6,32,21.0,4.0,1.0,4.0,9.0,339,50,33,0
2883,2020,Japan,613,0.5324015247776366,46,222,3.0,27.0,14.0,17.0,58.0,339,50,33,0
2884,2020,Jordan,14,0.7333333333333333,8,15,74.0,0.0,1.0,1.0,2.0,339,50,33,0
2885,2020,Kazakhstan,97,0.6896551724137931,25,82,83.0,0.0,0.0,8.0,8.0,339,50,33,0
2886,2020,Kenya,87,0.43820224719101125,7,26,19.0,4.0,4.0,2.0,10.0,339,50,33,0
2887,2020,Kiribati,3,0.6666666666666666,3,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2888,2020,Kosovo,11,0.45454545454545453,6,11,42.0,2.0,0.0,0.0,2.0,339,50,33,0
2889,2020,Kuwait,10,0.8,5,8,86.0,0.0,0.0,1.0,1.0,339,50,33,0
2890,2020,Kyrgyzstan,16,0.7058823529411765,7,17,70.0,0.0,2.0,1.0,3.0,339,50,33,0
2891,2020,LBN,6,0.5,5,6,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2892,2020,Laos,4,0.5,3,4,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2893,2020,Latvia,33,0.5526315789473685,15,26,59.0,1.0,0.0,1.0,2.0,339,50,33,0
2894,2020,Lebanon,4,0.75,4,4,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2895,2020,Lesotho,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2896,2020,Liberia,3,0.75,1,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2897,2020,Liechtenstein,5,0.3333333333333333,3,8,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2898,2020,Lithuania,42,0.6440677966101694,13,46,77.0,0.0,1.0,0.0,1.0,339,50,33,0
2899,2020,Luxembourg,12,0.5714285714285714,7,11,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2900,2020,Madagascar,6,0.6666666666666666,4,6,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2901,2020,Malawi,5,0.4,4,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2902,2020,Malaysia,30,0.46808510638297873,10,37,74.0,0.0,1.0,1.0,2.0,339,50,33,0
2903,2020,Maldives,4,0.5,3,4,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2904,2020,Mali,4,0.75,3,4,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2905,2020,Malta,6,0.25,5,8,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2906,2020,Marshall Islands,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2907,2020,Mauritania,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2908,2020,Mauritius,8,0.75,6,8,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2909,2020,Mexico,162,0.5663265306122449,31,87,84.0,0.0,0.0,4.0,4.0,339,50,33,0
2910,2020,Micronesia,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2911,2020,Moldova,20,0.4230769230769231,8,23,86.0,0.0,0.0,1.0,1.0,339,50,33,0
2912,2020,Monaco,6,0.5,5,6,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2913,2020,Mongolia,43,0.4426229508196721,10,43,71.0,0.0,1.0,3.0,4.0,339,50,33,0
2914,2020,Montenegro,35,0.45714285714285713,7,9,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2915,2020,Morocco,46,0.7058823529411765,18,37,63.0,1.0,0.0,0.0,1.0,339,50,33,0
2916,2020,Mozambique,10,0.4,6,9,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2917,2020,Myanmar,2,0.5,2,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2918,2020,Namibia,11,0.45454545454545453,6,10,77.0,0.0,1.0,0.0,1.0,339,50,33,0
2919,2020,Nauru,2,0.5,2,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2920,2020,Nepal,5,0.2,4,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2921,2020,Netherlands,282,0.40153452685422,31,123,7.0,10.0,12.0,14.0,36.0,339,50,33,0
2922,2020,New Zealand,228,0.5125448028673835,26,90,13.0,7.0,6.0,7.0,20.0,339,50,33,0
2923,2020,Nicaragua,8,0.5,6,8,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2924,2020,Niger,7,0.5714285714285714,4,7,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2925,2020,Nigeria,53,0.45588235294117646,10,31,74.0,0.0,1.0,1.0,2.0,339,50,33,0
2926,2020,North Macedonia,8,0.625,7,8,77.0,0.0,1.0,0.0,1.0,339,50,33,0
2927,2020,Norway,93,0.6339285714285714,18,60,20.0,4.0,2.0,2.0,8.0,339,50,33,0
2928,2020,Oman,4,0.8,4,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2929,2020,Pakistan,10,0.7,6,9,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2930,2020,Palau,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2931,2020,Palestine,5,0.6,4,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2932,2020,Panama,10,0.45454545454545453,5,11,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2933,2020,Papua New Guinea,8,0.5,5,8,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2934,2020,Paraguay,8,0.4444444444444444,6,9,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2935,2020,Peru,35,0.5,17,35,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2936,2020,Philippines,19,0.5925925925925926,11,26,50.0,1.0,2.0,1.0,4.0,339,50,33,0
2937,2020,Poland,218,0.5035460992907801,28,137,17.0,4.0,5.0,5.0,14.0,339,50,33,0
2938,2020,Portugal,93,0.6017699115044248,22,65,56.0,1.0,1.0,2.0,4.0,339,50,33,0
2939,2020,Puerto Rico,37,0.358974358974359,15,24,63.0,1.0,0.0,0.0,1.0,339,50,33,0
2940,2020,Qatar,16,0.8235294117647058,7,15,41.0,2.0,0.0,1.0,3.0,339,50,33,0
2941,2020,Romania,104,0.5546218487394958,18,57,46.0,1.0,3.0,0.0,4.0,339,50,33,0
2942,2020,Russia,370,0.48322147651006714,39,215,5.0,20.0,28.0,23.0,71.0,339,50,33,0
2943,2020,Rwanda,5,0.6,3,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2944,2020,SOM,2,0.5,2,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2945,2020,SSD,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2946,2020,Saint Kitts and Nevis,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2947,2020,Saint Lucia,5,0.4,3,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2948,2020,Saint Vincent and the Grenadines,3,0.3333333333333333,2,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2949,2020,Samoa,8,0.8461538461538461,5,11,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2950,2020,San Marino,5,0.5,4,7,72.0,0.0,1.0,2.0,3.0,339,50,33,0
2951,2020,Sao Tome and Principe,3,0.8,2,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2952,2020,Saudi Arabia,33,0.9393939393939394,9,12,77.0,0.0,1.0,0.0,1.0,339,50,33,0
2953,2020,Senegal,9,0.6666666666666666,8,9,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2954,2020,Serbia,87,0.5,16,47,28.0,3.0,1.0,5.0,9.0,339,50,33,0
2955,2020,Seychelles,5,0.6666666666666666,4,6,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2956,2020,Sierra Leone,4,0.5,3,4,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2957,2020,Singapore,22,0.3,12,23,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2958,2020,Slovakia,41,0.625,14,42,50.0,1.0,2.0,1.0,4.0,339,50,33,0
2959,2020,Slovenia,53,0.5,17,43,31.0,3.0,1.0,1.0,5.0,339,50,33,0
2960,2020,Solomon Islands,3,0.3333333333333333,3,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2961,2020,South Africa,181,0.6208530805687204,23,73,52.0,1.0,2.0,0.0,3.0,339,50,33,0
2962,2020,South Korea,237,0.5739644970414202,31,120,16.0,6.0,4.0,10.0,20.0,339,50,33,0
2963,2020,Spain,334,0.5664335664335665,36,146,22.0,3.0,8.0,6.0,17.0,339,50,33,0
2964,2020,Sri Lanka,9,0.3076923076923077,7,13,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2965,2020,Sudan,5,0.6,4,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2966,2020,Suriname,3,1.0,3,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2967,2020,Sweden,136,0.4161849710982659,23,77,23.0,3.0,6.0,0.0,9.0,339,50,33,0
2968,2020,Switzerland,116,0.5918367346938775,25,96,24.0,3.0,4.0,6.0,13.0,339,50,33,0
2969,2020,Syria,6,0.8333333333333334,6,6,86.0,0.0,0.0,1.0,1.0,339,50,33,0
2970,2020,Tajikistan,10,0.9,4,10,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2971,2020,Tanzania,3,0.6666666666666666,1,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2972,2020,Thailand,41,0.375,15,33,59.0,1.0,0.0,1.0,2.0,339,50,33,0
2973,2020,Timor-Leste,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2974,2020,Togo,4,0.75,4,4,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2975,2020,Tonga,6,0.5,4,6,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2976,2020,Trinidad and Tobago,33,0.6590909090909091,8,25,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2977,2020,Tunisia,63,0.5068493150684932,17,50,58.0,1.0,1.0,0.0,2.0,339,50,33,0
2978,2020,Turkey,107,0.5467625899280576,18,94,35.0,2.0,2.0,9.0,13.0,339,50,33,0
2979,2020,Turkmenistan,9,0.6,4,10,77.0,0.0,1.0,0.0,1.0,339,50,33,0
2980,2020,Tuvalu,2,0.5,1,2,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2981,2020,Uganda,25,0.5,4,18,36.0,2.0,1.0,1.0,4.0,339,50,33,0
2982,2020,Ukraine,153,0.4666666666666667,28,121,44.0,1.0,6.0,12.0,19.0,339,50,33,0
2983,2020,United Arab Emirates,5,1.0,4,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2984,2020,United States,633,0.4672897196261682,44,245,1.0,39.0,41.0,33.0,113.0,339,50,33,0
2985,2020,Uruguay,11,0.5454545454545454,5,9,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2986,2020,Uzbekistan,67,0.5764705882352941,16,69,32.0,3.0,0.0,2.0,5.0,339,50,33,0
2987,2020,Vanuatu,3,1.0,3,3,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2988,2020,Venezuela,43,0.7021276595744681,16,35,46.0,1.0,3.0,0.0,4.0,339,50,33,0
2989,2020,Vietnam,18,0.4782608695652174,11,21,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2990,2020,Virgin Islands,4,0.8,3,5,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2991,2020,Yemen,5,0.6666666666666666,4,6,0.0,0.0,0.0,0.0,0.0,339,50,33,0
2992,2020,Zambia,30,0.1935483870967742,5,10,0.0,0.0,0.0,0.0,0.0,339,50,33,0
